1403636859.951667 0.026699 -0.053627 0.312669 0.806706 0.038508 0.589448 -0.017159
1403636860.151666 0.029577 -0.062246 0.339165 0.811130 0.032253 0.583801 -0.014256
1403636860.251667 0.026976 -0.068319 0.308588 0.816808 0.030265 0.575828 -0.018180
1403636860.351666 0.022880 -0.072296 0.254580 0.826936 0.027215 0.561213 -0.021811
1403636860.451667 0.016130 -0.075850 0.195782 0.839412 0.022938 0.542500 -0.023560
1403636860.551666 0.009808 -0.077424 0.142878 0.850414 0.019920 0.524976 -0.028284
1403636860.651666 0.002912 -0.078949 0.103723 0.856625 0.019837 0.514551 -0.032211
1403636860.751667 -0.002032 -0.079569 0.082646 0.857527 0.024784 0.512867 -0.031639
1403636860.851666 -0.004233 -0.080172 0.087282 0.856707 0.031877 0.514087 -0.027417
1403636860.951667 -0.003875 -0.080153 0.119947 0.855807 0.037276 0.515255 -0.026777
1403636861.051666 -0.001417 -0.080774 0.172588 0.851128 0.039459 0.522794 -0.026662
1403636861.151666 0.003318 -0.081138 0.233742 0.841094 0.038543 0.538872 -0.026305
1403636861.251667 0.008206 -0.082163 0.296922 0.827649 0.038905 0.559293 -0.025974
1403636861.351666 0.011015 -0.084141 0.355325 0.814808 0.036930 0.577908 -0.027314
1403636861.451667 0.013243 -0.086686 0.394730 0.805376 0.033380 0.591173 -0.027742
1403636861.551666 0.014470 -0.089472 0.402578 0.801943 0.030936 0.596036 -0.025904
1403636861.651666 0.015284 -0.091774 0.378043 0.806448 0.030834 0.589888 -0.026883
1403636861.751667 0.015393 -0.092414 0.331080 0.813499 0.032643 0.579992 -0.027610
1403636861.851666 0.013204 -0.091326 0.274826 0.820337 0.034750 0.570116 -0.028407
1403636861.951667 0.009362 -0.088245 0.216730 0.830520 0.035415 0.554926 -0.032240
1403636862.051666 0.005666 -0.083901 0.160098 0.841759 0.033650 0.537555 -0.036672
1403636862.151666 0.002278 -0.079757 0.113318 0.848434 0.031770 0.526777 -0.040696
1403636862.251667 -0.000118 -0.078364 0.086577 0.852329 0.036432 0.520351 -0.037985
1403636862.351666 -0.000948 -0.078431 0.089362 0.856240 0.041422 0.513807 -0.033753
1403636862.451667 -0.000208 -0.078685 0.125186 0.856976 0.042598 0.512448 -0.034268
1403636862.551666 0.003655 -0.080372 0.181086 0.852724 0.041632 0.519909 -0.028687
1403636862.651666 0.010258 -0.082860 0.247085 0.845429 0.039550 0.532356 -0.016814
1403636862.751667 0.015504 -0.082415 0.315668 0.838405 0.034396 0.543754 -0.015022
1403636862.851666 0.019500 -0.081893 0.383417 0.835170 0.026305 0.549115 -0.016502
1403636862.951667 0.020054 -0.081586 0.440709 0.830903 0.019359 0.555693 -0.020760
1403636863.051666 0.018258 -0.082629 0.467968 0.824555 0.021380 0.564997 -0.020725
1403636863.151666 0.017011 -0.084934 0.459416 0.819825 0.026919 0.571848 -0.012343
1403636863.251667 0.016091 -0.085216 0.418782 0.819977 0.031135 0.571510 -0.006657
1403636863.351666 0.015105 -0.085107 0.359100 0.821824 0.033128 0.568777 -0.000855
1403636863.451667 0.013708 -0.085630 0.293253 0.824732 0.031020 0.564659 0.003999
1403636863.551666 0.009985 -0.085167 0.223385 0.831547 0.026467 0.554809 -0.003915
