1403638130.745097 0.015938 0.025821 0.341156 0.810852 0.029900 0.578439 -0.083871
1403638130.945097 0.016001 0.024253 0.394615 0.803312 0.020274 0.586936 -0.098923
1403638131.045097 0.015309 0.021776 0.412912 0.792514 0.011951 0.601836 -0.097837
1403638131.145097 0.015345 0.022310 0.417796 0.793558 0.014691 0.601310 -0.092070
1403638131.245097 0.017089 0.026137 0.404199 0.804831 0.029629 0.587569 -0.078312
1403638131.345097 0.016069 0.026692 0.379202 0.811290 0.037940 0.578972 -0.071833
1403638131.445097 0.011677 0.023705 0.346739 0.810642 0.035794 0.580123 -0.070956
1403638131.545097 0.006002 0.020915 0.306664 0.812211 0.038914 0.578524 -0.064099
1403638131.645097 0.000716 0.019132 0.262314 0.815251 0.042216 0.574312 -0.061224
1403638131.745097 -0.002752 0.016746 0.215816 0.815094 0.044874 0.574753 -0.057158
1403638131.845097 -0.008010 0.010204 0.167075 0.816128 0.050594 0.573772 -0.046487
1403638131.945097 -0.013715 0.006674 0.126554 0.816679 0.053066 0.573227 -0.040364
1403638132.045097 -0.016315 0.004267 0.099982 0.820085 0.066252 0.567515 -0.031596
1403638132.145097 -0.016919 0.005817 0.100247 0.824494 0.079819 0.559651 -0.025092
1403638132.245097 -0.015214 -0.000117 0.128094 0.819893 0.077922 0.566226 -0.033041
1403638132.345097 -0.014445 -0.000799 0.174369 0.812553 0.071301 0.576772 -0.044812
1403638132.445097 -0.013270 0.003623 0.230990 0.808519 0.064019 0.581675 -0.062073
1403638132.545097 -0.012247 0.006775 0.288338 0.796367 0.048504 0.597000 -0.083900
1403638132.645097 -0.010462 0.012502 0.337362 0.787236 0.038124 0.607665 -0.097727
1403638132.745097 -0.008894 0.022889 0.369991 0.793909 0.038115 0.598464 -0.100477
1403638132.845097 -0.009729 0.032717 0.388833 0.792977 0.033571 0.599448 -0.103547
1403638132.945097 -0.010906 0.036524 0.392225 0.784192 0.024997 0.609872 -0.111685
1403638133.045097 -0.009370 0.032851 0.380088 0.783259 0.033897 0.610748 -0.111103
1403638133.145097 -0.005429 0.018389 0.359662 0.789107 0.044317 0.604472 -0.099794
1403638133.245097 -0.000752 -0.007321 0.335614 0.791326 0.038439 0.603941 -0.087069
1403638133.345097 0.001688 -0.043631 0.311190 0.795836 0.029890 0.600891 -0.068415
1403638133.445097 0.000877 -0.087124 0.287645 0.801812 0.021050 0.595251 -0.048270
1403638133.545097 -0.004672 -0.132688 0.269054 0.803653 0.000974 0.594141 -0.033736
1403638133.645097 -0.014875 -0.176331 0.251574 0.807505 -0.019224 0.588674 -0.032076
1403638133.745097 -0.028097 -0.216952 0.234234 0.811270 -0.034760 0.583128 -0.024375
1403638133.845097 -0.037430 -0.249701 0.218007 0.813298 -0.045060 0.580063 -0.006468
1403638133.945097 -0.037192 -0.266323 0.205269 0.814875 -0.052573 0.577229 0.004577
1403638134.045097 -0.024153 -0.260578 0.200629 0.814502 -0.053769 0.577596 0.008842
1403638134.145097 -0.001228 -0.243271 0.199377 0.818793 -0.044262 0.572249 0.012230
1403638134.245097 0.027899 -0.214375 0.203647 0.813039 -0.046872 0.580212 0.011200
1403638134.345097 0.060404 -0.175488 0.208768 0.809145 -0.054105 0.585095 0.004645
1403638134.445097 0.091544 -0.132213 0.211856 0.812375 -0.057226 0.580308 -0.003904
1403638134.545097 0.119580 -0.087952 0.215967 0.811468 -0.062742 0.580895 -0.012047
1403638134.645097 0.135886 -0.042149 0.220314 0.811723 -0.064729 0.580061 -0.021105
1403638134.745097 0.150760 0.003441 0.226172 0.817328 -0.060678 0.572414 -0.025218
1403638134.845097 0.157622 0.048823 0.233879 0.823138 -0.054141 0.564770 -0.023406
1403638134.945097 0.165970 0.086901 0.244047 0.820707 -0.053135 0.568422 -0.022647
1403638135.045097 0.167877 0.119305 0.246176 0.820016 -0.050183 0.569720 -0.021778
1403638135.145097 0.166594 0.144478 0.242103 0.824864 -0.040657 0.563526 -0.019611
1403638135.245097 0.161597 0.154678 0.233373 0.828497 -0.035627 0.558587 -0.017460
1403638135.345097 0.156909 0.149669 0.220490 0.826675 -0.035698 0.561333 -0.015441
1403638135.445097 0.146129 0.133732 0.208911 0.826398 -0.036762 0.561831 -0.007839
1403638135.545097 0.134840 0.109064 0.199686 0.830656 -0.036424 0.555592 -0.000987
1403638135.645097 0.127743 0.076356 0.197078 0.831524 -0.038960 0.554055 0.008528
1403638135.745097 0.117673 0.039774 0.194091 0.826086 -0.054219 0.560869 0.008230
1403638135.845097 0.102563 0.006323 0.189176 0.827404 -0.058601 0.558452 0.010000
1403638135.945097 0.081184 -0.024884 0.190546 0.834648 -0.051078 0.547918 0.023228
1403638136.045097 0.061646 -0.060002 0.203545 0.833828 -0.051714 0.548470 0.035161
1403638136.145097 0.039914 -0.102336 0.222406 0.823679 -0.064163 0.562167 0.037475
1403638136.245097 0.016950 -0.148896 0.229764 0.817274 -0.074666 0.570239 0.036262
1403638136.345097 -0.005708 -0.193041 0.225352 0.817087 -0.076583 0.569401 0.047810
1403638136.445097 -0.025391 -0.225740 0.216388 0.819807 -0.077225 0.564656 0.055831
1403638136.545097 -0.036703 -0.230417 0.216547 0.821774 -0.085820 0.560466 0.056577
1403638136.645097 -0.039105 -0.216983 0.226563 0.820800 -0.092826 0.561724 0.046223
1403638136.745097 -0.035748 -0.189260 0.241333 0.820793 -0.090854 0.563043 0.032041
1403638136.845097 -0.028327 -0.150058 0.256312 0.817606 -0.088443 0.568856 0.010048
1403638136.945097 -0.019255 -0.107471 0.261577 0.807271 -0.092881 0.582644 -0.014584
1403638137.045097 -0.010755 -0.066882 0.248640 0.801898 -0.092463 0.589560 -0.028815
1403638137.145097 -0.005242 -0.031913 0.219163 0.806806 -0.081742 0.584458 -0.028127
1403638137.245097 -0.002190 -0.002956 0.180609 0.816307 -0.066411 0.573268 -0.024423
1403638137.345097 -0.001621 0.018912 0.139758 0.822435 -0.056051 0.565601 -0.023527
1403638137.445097 -0.002374 0.033143 0.099904 0.828550 -0.048471 0.557581 -0.016106
1403638137.545097 -0.002153 0.042226 0.064591 0.837377 -0.037397 0.545333 -0.003721
1403638137.645097 -0.001490 0.046417 0.036737 0.842067 -0.029959 0.538467 0.008815
1403638137.745097 -0.003807 0.048774 0.015448 0.840306 -0.033797 0.540864 0.014497
1403638137.845097 -0.002410 0.057115 -0.002341 0.842836 -0.036166 0.536657 0.017844
1403638137.945097 -0.004073 0.059232 -0.015479 0.851132 -0.028880 0.523504 0.026133
1403638138.045097 -0.005001 0.061237 -0.023438 0.855934 -0.022110 0.515763 0.029620
1403638138.145097 -0.005783 0.061149 -0.025869 0.850335 -0.025974 0.524870 0.027691
1403638138.245097 -0.006723 0.060014 -0.027750 0.845514 -0.031704 0.532461 0.024200
1403638138.345097 -0.007765 0.059971 -0.027554 0.841659 -0.032935 0.538449 0.024453
1403638138.445097 -0.008863 0.059981 -0.027421 0.838810 -0.033016 0.542862 0.024649
1403638138.545097 -0.008740 0.059903 -0.027395 0.838609 -0.033047 0.543188 0.024264
1403638138.645097 -0.008836 0.059995 -0.027477 0.838654 -0.033207 0.543131 0.023770
1403638138.745097 -0.008805 0.059990 -0.027548 0.838640 -0.033014 0.543184 0.023337
1403638138.845097 -0.008864 0.060007 -0.027391 0.838720 -0.032250 0.543117 0.023058
