1403638525.177830 0.036352 0.006316 0.303586 0.807236 0.005497 0.590201 0.001498
1403638525.377830 0.035481 0.005387 0.225782 0.819359 0.014748 0.573088 -0.001659
1403638525.477829 0.032901 0.008145 0.179535 0.831614 0.016139 0.555018 -0.010618
1403638525.577829 0.030869 0.009320 0.130794 0.840638 0.015589 0.541101 -0.017175
1403638525.677830 0.031904 0.009612 0.087705 0.843456 0.012698 0.536747 -0.017984
1403638525.777829 0.029872 0.011277 0.052874 0.841556 0.006907 0.539930 -0.014533
1403638525.877830 0.026253 0.010717 0.024142 0.837553 0.002734 0.546305 -0.007034
1403638525.977829 0.020421 0.002851 0.005329 0.835943 0.001490 0.548812 0.001627
1403638526.077829 0.015319 -0.016768 0.000954 0.837398 -0.000847 0.546560 0.006041
1403638526.177830 0.009751 -0.046065 0.008220 0.839356 -0.010104 0.543432 0.007799
1403638526.277829 0.001987 -0.082035 0.021580 0.838022 -0.019102 0.545183 0.011378
1403638526.377830 -0.008498 -0.122408 0.036156 0.833540 -0.027519 0.551597 0.013972
1403638526.477829 -0.021758 -0.167040 0.049426 0.827994 -0.038237 0.559214 0.015621
1403638526.577829 -0.037053 -0.217622 0.058760 0.822197 -0.048921 0.566830 0.017396
1403638526.677830 -0.055783 -0.274724 0.066028 0.816661 -0.057036 0.573859 0.022291
1403638526.777829 -0.077869 -0.338613 0.071577 0.813325 -0.062275 0.577647 0.030792
1403638526.877830 -0.101606 -0.403720 0.075594 0.812442 -0.065397 0.578070 0.038690
1403638526.977829 -0.124765 -0.461203 0.078633 0.815191 -0.072095 0.573070 0.043082
1403638527.077829 -0.145855 -0.517875 0.082395 0.819019 -0.085463 0.565112 0.050517
1403638527.177830 -0.163880 -0.570590 0.088218 0.820014 -0.100693 0.560407 0.058148
1403638527.277829 -0.176329 -0.612258 0.095142 0.816393 -0.114299 0.561748 0.069841
1403638527.377830 -0.179610 -0.630799 0.102388 0.810848 -0.122859 0.565754 0.085751
1403638527.477829 -0.177394 -0.633378 0.106517 0.807028 -0.127076 0.568583 0.096283
1403638527.577829 -0.166775 -0.613744 0.107615 0.806337 -0.128260 0.568765 0.099385
1403638527.677830 -0.148361 -0.574524 0.105933 0.807134 -0.124748 0.568708 0.097692
1403638527.777829 -0.129846 -0.530109 0.106125 0.809009 -0.117354 0.568597 0.091816
1403638527.877830 -0.109179 -0.478033 0.108677 0.812519 -0.112446 0.566731 0.077359
1403638527.977829 -0.083299 -0.421102 0.111973 0.813815 -0.107329 0.567217 0.066709
1403638528.077829 -0.056567 -0.363469 0.112928 0.813126 -0.099440 0.570446 0.059406
1403638528.177830 -0.030178 -0.308272 0.108950 0.814134 -0.090187 0.571532 0.049020
1403638528.277829 0.000445 -0.259176 0.103240 0.816209 -0.079325 0.571163 0.035828
1403638528.377830 0.035280 -0.221500 0.096326 0.816355 -0.070961 0.572479 0.028235
1403638528.477829 0.074346 -0.195822 0.090647 0.815884 -0.067296 0.573535 0.029342
1403638528.577829 0.115174 -0.175815 0.087032 0.817721 -0.071534 0.570352 0.030229
1403638528.677830 0.153886 -0.163440 0.086293 0.818741 -0.078904 0.568000 0.028523
1403638528.777829 0.186416 -0.155054 0.088891 0.817747 -0.083730 0.568486 0.033211
1403638528.877830 0.204662 -0.148290 0.095463 0.816494 -0.090979 0.569395 0.029145
1403638528.977829 0.210598 -0.136386 0.108197 0.816062 -0.097511 0.569251 0.022093
1403638529.077829 0.194183 -0.126263 0.125612 0.816912 -0.098587 0.567812 0.022912
1403638529.177830 0.166954 -0.108303 0.135972 0.818180 -0.091415 0.566277 0.039448
1403638529.277829 0.132048 -0.087230 0.135257 0.820366 -0.085144 0.563195 0.050611
1403638529.377830 0.088605 -0.065807 0.123899 0.825696 -0.080423 0.555762 0.053722
1403638529.477829 0.059359 -0.046915 0.104230 0.835891 -0.078077 0.540874 0.051438
1403638529.577829 0.031381 -0.032709 0.078265 0.846136 -0.075333 0.525413 0.048158
1403638529.677830 0.011453 -0.024421 0.052527 0.850144 -0.072175 0.519295 0.048774
1403638529.777829 -0.002527 -0.016109 0.030652 0.846664 -0.071015 0.525189 0.047890
1403638529.877830 -0.008316 -0.008527 0.009689 0.840293 -0.071591 0.535365 0.046553
1403638529.977829 -0.008425 -0.002770 -0.006614 0.837714 -0.071460 0.539459 0.045958
1403638530.077829 -0.001735 -0.000558 -0.018519 0.839097 -0.071806 0.537243 0.046154
1403638530.177830 0.010759 -0.002085 -0.027833 0.840662 -0.076163 0.534128 0.046842
1403638530.277829 0.025007 -0.005074 -0.037844 0.840033 -0.081951 0.534092 0.048726
1403638530.377830 0.037593 -0.009527 -0.047657 0.839222 -0.086914 0.534368 0.051022
1403638530.477829 0.048772 -0.014211 -0.055140 0.838868 -0.090561 0.534318 0.051034
1403638530.577829 0.055483 -0.018933 -0.060210 0.838757 -0.093693 0.534045 0.050050
1403638530.677830 0.059113 -0.022538 -0.065000 0.841674 -0.095824 0.528981 0.050801
