1403636859.401667 0.007019 -0.052375 0.100441 0.817639 0.039757 0.571895 -0.053117
1403636859.801667 0.045894 -0.070539 0.269341 0.815966 0.032441 0.576597 -0.026156
1403636860.051666 0.069231 -0.079653 0.353674 0.813545 0.029770 0.580532 -0.015523
1403636860.251667 0.084154 -0.095233 0.314610 0.823567 0.023751 0.566345 -0.020637
1403636860.451667 0.093423 -0.110707 0.216974 0.847140 0.016487 0.530415 -0.027254
1403636860.651666 0.106319 -0.126912 0.147228 0.865775 0.013618 0.498838 -0.037547
1403636860.901667 0.146041 -0.151488 0.181785 0.866835 0.028782 0.496614 -0.033811
1403636861.151666 0.199986 -0.175886 0.340127 0.852169 0.032383 0.521178 -0.033652
1403636861.301667 0.203289 -0.176254 0.443822 0.831454 0.031523 0.553750 -0.032424
1403636861.501667 0.171820 -0.170372 0.511324 0.811203 0.024997 0.583475 -0.029701
1403636861.701667 0.084679 -0.139278 0.424418 0.814479 0.024448 0.579137 -0.025020
1403636861.851666 0.019835 -0.113280 0.305538 0.821494 0.026885 0.569136 -0.022570
1403636862.051666 0.007776 -0.102590 0.185583 0.841906 0.025059 0.538190 -0.030305
1403636862.251667 0.002667 -0.096790 0.110747 0.852372 0.027377 0.521245 -0.031866
1403636862.451667 0.002886 -0.097274 0.149658 0.857071 0.033516 0.513330 -0.028270
1403636862.601667 0.009583 -0.100095 0.238620 0.849461 0.032112 0.526454 -0.015221
1403636862.701667 0.014682 -0.101055 0.307515 0.841623 0.029887 0.539196 -0.006665
1403636862.901667 0.021389 -0.099901 0.441002 0.833313 0.014371 0.552507 -0.010931
1403636863.101667 0.018974 -0.101188 0.495121 0.821685 0.015407 0.569657 -0.009294
1403636863.251667 0.017460 -0.102646 0.446837 0.819883 0.022513 0.572088 0.000747
1403636863.451667 0.014905 -0.103328 0.320439 0.824578 0.022246 0.565196 0.011417
1403636863.601667 0.007528 -0.102980 0.217392 0.835616 0.015926 0.549079 -0.002294
1403636863.851666 -0.004946 -0.104767 0.114060 0.855227 0.009994 0.517886 -0.016763
1403636864.001667 -0.006019 -0.109172 0.148447 0.858611 0.013981 0.512039 -0.020183
1403636864.201667 0.000937 -0.108607 0.279472 0.850487 0.021246 0.525479 -0.009654
1403636864.301667 0.004412 -0.105880 0.349999 0.847404 0.021077 0.530467 -0.008130
